"Kind","Agent_Id","Queue_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","Private_Segment_Size","Group_Segment_Size","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH",4,2,26,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1333,22451710707921,22451710856814,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,40,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1334,22451710856814,22451710877110,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",1335,22451710877110,22451711322455,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",1336,22451711322455,22451711355790,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,26,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1337,22451711377716,22451711525127,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,40,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1338,22451711525127,22451711545869,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",1339,22451711545869,22451711990621,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",1340,22451711990621,22451712024696,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,26,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1341,22451712047215,22451712194775,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,40,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1342,22451712194775,22451712214479,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",1343,22451712214479,22451712656416,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",1344,22451712656416,22451712689899,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,26,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1345,22451712714048,22451712861755,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,40,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1346,22451712861755,22451712881459,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",1347,22451712881459,22451713326064,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",1348,22451713326064,22451713359546,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,26,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1349,22451713382954,22451713530365,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,40,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1350,22451713530365,22451713550958,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",1351,22451713550958,22451713992155,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",1352,22451713992155,22451714022082,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,26,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1353,22451714042527,22451714174827,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,40,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1354,22451714174827,22451714193197,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",1355,22451714193197,22451714619579,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",1356,22451714619579,22451714649209,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,26,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1357,22451714669506,22451714806547,0,0,32,1,1,1310720,1,1
